Make,Model_Year,Fuel_Type,Transmission,Engine_Capacity,Kms_Driven,Price,Url,Description
Mitsubishi,2005,Petrol,Manual,1300cc,15 km,950000,https://www.pakwheels.com/used-cars/mitsubishi-lancer-2005-for-sale-in-islamabad-5340973,Mitsubishi Lancer 2005 for sale in Islamabad
Mitsubishi,2004,Petrol,Manual,1300cc,"195,000 km",1250000,https://www.pakwheels.com/used-cars/mitsubishi-lancer-2004-for-sale-in-rawalpindi-5340962,Mitsubishi Lancer 2004 for sale in Rawalpindi
Mitsubishi,2012,Petrol,Automatic,660cc,"64,000 km",1350000,https://www.pakwheels.com/used-cars/mitsubishi-ek-wagon-2012-for-sale-in-haroonabad-5332475,Mitsubishi Ek Wagon 2012 for sale in Haroonabad
Mitsubishi,2013,Petrol,Automatic,1500cc,"122,776 km",1480000,https://www.pakwheels.com/used-cars/mitsubishi-lancer-2013-for-sale-in-islamabad-4980413,Mitsubishi Lancer 2013 for sale in Islamabad
Mitsubishi,2007,Petrol,Automatic,660cc,"140,000 km",1035000,https://www.pakwheels.com/used-cars/mitsubishi-ek-wagon-2007-for-sale-in-lahore-5340617,Mitsubishi Ek Wagon 2007 for sale in Lahore
Mitsubishi,2004,Petrol,Manual,1600cc,"186,547 km",985000,https://www.pakwheels.com/used-cars/mitsubishi-lancer-2004-for-sale-in-lahore-5318464,Mitsubishi Lancer 2004 for sale in Lahore
Mitsubishi,2006,Petrol,Automatic,2000cc,"65,000 km",3200000,https://www.pakwheels.com/used-cars/mitsubishi-pajero-2006-for-sale-in-islamabad-5324725,Mitsubishi Pajero 2006 for sale in Islamabad
Mitsubishi,2004,Petrol,Manual,1300cc,"178,530 km",790000,https://www.pakwheels.com/used-cars/mitsubishi-lancer-2004-for-sale-in-karachi-5228486,Mitsubishi Lancer 2004 for sale in Karachi
Mitsubishi,1995,Diesel,Manual,2800cc,"92,000 km",2700000,https://www.pakwheels.com/used-cars/mitsubishi-pajero-1995-for-sale-in-islamabad-5106206,Mitsubishi Pajero 1995 for sale in Islamabad
Mitsubishi,2014,Petrol,Automatic,1000cc,"60,000 km",1600000,https://www.pakwheels.com/used-cars/mitsubishi-mirage-2014-for-sale-in-lahore-5298295,Mitsubishi Mirage 2014 for sale in Lahore
Mitsubishi,2005,Petrol,Automatic,1300cc,"101,500 km",1375000,https://www.pakwheels.com/used-cars/mitsubishi-lancer-2005-for-sale-in-islamabad-5238916,Mitsubishi Lancer 2005 for sale in Islamabad
Mitsubishi,2013,Petrol,Automatic,1000cc,"70,000 km",1600000,https://www.pakwheels.com/used-cars/mitsubishi-mirage-2013-for-sale-in-lahore-5317120,Mitsubishi Mirage 2013 for sale in Lahore
Mitsubishi,2006,Petrol,Automatic,1600cc,"2,000 km",1500000,https://www.pakwheels.com/used-cars/mitsubishi-lancer-2006-for-sale-in-islamabad-5314303,Mitsubishi Lancer 2006 for sale in Islamabad
Mitsubishi,2005,Petrol,Manual,1300cc,"98,000 km",875000,https://www.pakwheels.com/used-cars/mitsubishi-lancer-2005-for-sale-in-lahore-4763603,Mitsubishi Lancer 2005 for sale in Lahore
Mitsubishi,2002,Diesel,Automatic,3200cc,"190,041 km",4000000,https://www.pakwheels.com/used-cars/mitsubishi-pajero-2002-for-sale-in-islamabad-5162240,Mitsubishi Pajero 2002 for sale in Islamabad
Mitsubishi,2010,Diesel,Automatic,2500cc,"157,024 km",2995000,https://www.pakwheels.com/used-cars/mitsubishi-triton-2010-for-sale-in-islamabad-5187263,Mitsubishi Triton 2010 for sale in Islamabad
Mitsubishi,2005,Petrol,Automatic,1600cc,"185,000 km",1020000,https://www.pakwheels.com/used-cars/mitsubishi-lancer-2005-for-sale-in-karachi-5340606,Mitsubishi Lancer 2005 for sale in Karachi
Mitsubishi,1993,Petrol,Automatic,2400cc,"380,000 km",1900000,https://www.pakwheels.com/used-cars/mitsubishi-pajero-1993-for-sale-in-lahore-5340486,Mitsubishi Pajero 1993 for sale in Lahore
Mitsubishi,2014,Petrol,Automatic,660cc,"79,000 km",1425000,https://www.pakwheels.com/used-cars/mitsubishi-ek-wagon-2014-for-sale-in-karachi-5340338,Mitsubishi Ek Wagon 2014 for sale in Karachi
Mitsubishi,2016,Petrol,Automatic,660cc,"56,769 km",1675000,https://www.pakwheels.com/used-cars/mitsubishi-ek-wagon-2016-for-sale-in-gujranwala-5340294,Mitsubishi Ek Wagon 2016 for sale in Gujranwala
Mitsubishi,1992,Petrol,Automatic,3500cc,"125,000 km",1950000,https://www.pakwheels.com/used-cars/mitsubishi-pajero-1992-for-sale-in-lodhran-5340245,Mitsubishi Pajero 1992 for sale in Lodhran
Mitsubishi,2006,Petrol,Manual,1300cc,"191,000 km",800000,https://www.pakwheels.com/used-cars/mitsubishi-lancer-2006-for-sale-in-islamabad-5340201,Mitsubishi Lancer 2006 for sale in Islamabad
Mitsubishi,2014,Petrol,Automatic,1000cc,"144,000 km",1500000,https://www.pakwheels.com/used-cars/mitsubishi-mirage-2014-for-sale-in-lahore-3237852,Mitsubishi Mirage 2014 for sale in Lahore
Mitsubishi,2006,Petrol,Automatic,1800cc,"170,000 km",1600000,https://www.pakwheels.com/used-cars/mitsubishi-lancer-2006-for-sale-in-islamabad-5340025,Mitsubishi Lancer 2006 for sale in Islamabad
Mitsubishi,1991,Petrol,Manual,1300cc,"290,494 km",365000,https://www.pakwheels.com/used-cars/mitsubishi-lancer-1991-for-sale-in-sialkot-5339890,Mitsubishi Lancer 1991 for sale in Sialkot
Mitsubishi,2007,Petrol,Automatic,1600cc,"52,000 km",870000,https://www.pakwheels.com/used-cars/mitsubishi-lancer-2007-for-sale-in-karachi-5338915,Mitsubishi Lancer 2007 for sale in Karachi
Mitsubishi,2007,Petrol,Automatic,1600cc,"230,000 km",1550000,https://www.pakwheels.com/used-cars/mitsubishi-lancer-2007-for-sale-in-kohat-5339824,Mitsubishi Lancer 2007 for sale in Kohat
Mitsubishi,1996,Petrol,Automatic,1300cc,"150,000 km",750000,https://www.pakwheels.com/used-cars/mitsubishi-lancer-1996-for-sale-in-talagang-5337670,Mitsubishi Lancer 1996 for sale in Talagang
Mitsubishi,1995,Petrol,Automatic,3500cc,"175,000 km",1975000,https://www.pakwheels.com/used-cars/mitsubishi-pajero-1995-for-sale-in-hafizabad-5339480,Mitsubishi Pajero 1995 for sale in Hafizabad
Mitsubishi,2013,Petrol,Automatic,660cc,"133,000 km",985000,https://www.pakwheels.com/used-cars/mitsubishi-ek-wagon-2013-for-sale-in-lahore-5339473,Mitsubishi Ek Wagon 2013 for sale in Lahore
Mitsubishi,2011,Petrol,Automatic,660cc,"125,000 km",1275000,https://www.pakwheels.com/used-cars/mitsubishi-ek-wagon-2011-for-sale-in-islamabad-5339425,Mitsubishi Ek Wagon 2011 for sale in Islamabad
Mitsubishi,1992,Diesel,Manual,2400cc,"500,000 km",1775000,https://www.pakwheels.com/used-cars/mitsubishi-pajero-1992-for-sale-in-lahore-5339334,Mitsubishi Pajero 1992 for sale in Lahore
Mitsubishi,1994,Diesel,Manual,2800cc,"200,000 km",1695000,https://www.pakwheels.com/used-cars/mitsubishi-pajero-1994-for-sale-in-multan-5339260,Mitsubishi Pajero 1994 for sale in Multan
Mitsubishi,2013,Petrol,Automatic,660cc,"60,000 km",1330000,https://www.pakwheels.com/used-cars/mitsubishi-ek-wagon-2013-for-sale-in-lahore-5339244,Mitsubishi Ek Wagon 2013 for sale in Lahore
Mitsubishi,1998,Diesel,Manual,2500cc,"786,786 km",675000,https://www.pakwheels.com/used-cars/mitsubishi-l300-1998-for-sale-in-rawalpindi-5339211,Mitsubishi L300 1998 for sale in Rawalpindi
Mitsubishi,2006,Petrol,Automatic,660cc,"195,222 km",795000,https://www.pakwheels.com/used-cars/mitsubishi-minica-2006-for-sale-in-islamabad-5339017,Mitsubishi Minica 2006 for sale in Islamabad
Mitsubishi,1992,Diesel,Automatic,2800cc,"200,000 km",1950000,https://www.pakwheels.com/used-cars/mitsubishi-pajero-1992-for-sale-in-kharian-4995461,Mitsubishi Pajero 1992 for sale in Kharian
Mitsubishi,2013,Petrol,Automatic,1000cc,"76,000 km",1450000,https://www.pakwheels.com/used-cars/mitsubishi-mirage-2013-for-sale-in-karachi-5338825,Mitsubishi Mirage 2013 for sale in Karachi
Mitsubishi,2008,Petrol,Automatic,1300cc,"130,000 km",1395000,https://www.pakwheels.com/used-cars/mitsubishi-lancer-2008-for-sale-in-islamabad-5338810,Mitsubishi Lancer 2008 for sale in Islamabad
Mitsubishi,2018,Petrol,Automatic,660cc,"59,000 km",1775000,https://www.pakwheels.com/used-cars/mitsubishi-ek-custom-2018-for-sale-in-lahore-5199908,Mitsubishi EK Custom 2018 for sale in Lahore
Mitsubishi,2017,Petrol,Automatic,660cc,"20,000 km",1500000,https://www.pakwheels.com/used-cars/mitsubishi-minicab-bravo-2017-for-sale-in-gujranwala-5206230,Mitsubishi Minicab Bravo 2017 for sale in Gujranwala
Mitsubishi,1986,Diesel,Manual,2500cc,"118,000 km",1795000,https://www.pakwheels.com/used-cars/mitsubishi-pajero-1986-for-sale-in-multan-5306300,Mitsubishi Pajero 1986 for sale in Multan
Mitsubishi,2018,Petrol,Automatic,660cc,"21,000 km",1900000,https://www.pakwheels.com/used-cars/mitsubishi-ek-wagon-2018-for-sale-in-gujranwala-5309347,Mitsubishi Ek Wagon 2018 for sale in Gujranwala
Mitsubishi,2019,Petrol,Automatic,660cc,"19,000 km",2350000,https://www.pakwheels.com/used-cars/mitsubishi-ek-wagon-2019-for-sale-in-lahore-5205088,Mitsubishi Ek Wagon 2019 for sale in Lahore
Mitsubishi,2014,Petrol,Automatic,660cc,"65,000 km",1550000,https://www.pakwheels.com/used-cars/mitsubishi-ek-wagon-2014-for-sale-in-multan-5305834,Mitsubishi Ek Wagon 2014 for sale in Multan
Mitsubishi,1996,Diesel,Manual,2400cc,"150,000 km",910000,https://www.pakwheels.com/used-cars/mitsubishi-hiace-1996-for-sale-in-rawalpindi-4341127,Mitsubishi Hiace 1996 for sale in Rawalpindi
Mitsubishi,1987,Diesel,Manual,2500cc,"98,000 km",1150000,https://www.pakwheels.com/used-cars/mitsubishi-pajero-1987-for-sale-in-peshawar-5302120,Mitsubishi Pajero 1987 for sale in Peshawar
Mitsubishi,2012,Petrol,Automatic,660cc,"70,000 km",1250000,https://www.pakwheels.com/used-cars/mitsubishi-ek-wagon-2012-for-sale-in-lahore-5059060,Mitsubishi Ek Wagon 2012 for sale in Lahore
Mitsubishi,1994,Petrol,Automatic,3000cc,"140,000 km",3050000,https://www.pakwheels.com/used-cars/mitsubishi-pajero-1994-for-sale-in-rawalpindi-5296053,Mitsubishi Pajero 1994 for sale in Rawalpindi
Mitsubishi,2018,Petrol,Automatic,660cc,"11,700 km",2035000,https://www.pakwheels.com/used-cars/mitsubishi-ek-custom-2018-for-sale-in-rawalpindi-4949509,Mitsubishi EK Custom 2018 for sale in Rawalpindi
Mitsubishi,2017,Petrol,Automatic,660cc,"41,000 km",1600000,https://www.pakwheels.com/used-cars/mitsubishi-pajero-mini-2017-for-sale-in-faisalabad-5338612,Mitsubishi Pajero Mini 2017 for sale in Faisalabad
Mitsubishi,2012,Petrol,Automatic,1000cc,"158,000 km",1465000,https://www.pakwheels.com/used-cars/mitsubishi-mirage-2012-for-sale-in-lahore-5337871,Mitsubishi Mirage 2012 for sale in Lahore
Mitsubishi,2004,Petrol,Manual,1300cc,"105,000 km",1225000,https://www.pakwheels.com/used-cars/mitsubishi-lancer-2004-for-sale-in-sargodha-5185642,Mitsubishi Lancer 2004 for sale in Sargodha
Mitsubishi,2013,Petrol,Automatic,1000cc,"41,000 km",1625000,https://www.pakwheels.com/used-cars/mitsubishi-mirage-2013-for-sale-in-karachi-5310299,Mitsubishi Mirage 2013 for sale in Karachi
Mitsubishi,2015,Petrol,Automatic,660cc,"110,000 km",1260000,https://www.pakwheels.com/used-cars/mitsubishi-ek-wagon-2015-for-sale-in-faisalabad-5337644,Mitsubishi Ek Wagon 2015 for sale in Faisalabad
Mitsubishi,1995,Petrol,Manual,1100cc,"200,000 km",800000,https://www.pakwheels.com/used-cars/mitsubishi-pajero-mini-1995-for-sale-in-rawalpindi-5337640,Mitsubishi Pajero Mini 1995 for sale in Rawalpindi
Mitsubishi,1991,Diesel,Manual,2500cc,"155,632 km",1585000,https://www.pakwheels.com/used-cars/mitsubishi-pajero-1991-for-sale-in-karachi-5337608,Mitsubishi Pajero 1991 for sale in Karachi
Mitsubishi,1997,Petrol,Automatic,1300cc,"400,000 km",880000,https://www.pakwheels.com/used-cars/mitsubishi-lancer-1997-for-sale-in-mardan-5337576,Mitsubishi Lancer 1997 for sale in Mardan
Mitsubishi,2013,Petrol,Automatic,660cc,"52,000 km",1450000,https://www.pakwheels.com/used-cars/mitsubishi-ek-wagon-2013-for-sale-in-islamabad-5337565,Mitsubishi Ek Wagon 2013 for sale in Islamabad
Mitsubishi,2013,Petrol,Automatic,1000cc,"56,000 km",1650000,https://www.pakwheels.com/used-cars/mitsubishi-mirage-2013-for-sale-in-karachi-5337562,Mitsubishi Mirage 2013 for sale in Karachi
Mitsubishi,2005,Petrol,Automatic,1300cc,"123,456 km",1120000,https://www.pakwheels.com/used-cars/mitsubishi-lancer-2005-for-sale-in-lahore-5337508,Mitsubishi Lancer 2005 for sale in Lahore
Mitsubishi,2013,Petrol,Automatic,660cc,"77,800 km",1450000,https://www.pakwheels.com/used-cars/mitsubishi-ek-custom-2013-for-sale-in-karachi-5337473,Mitsubishi EK Custom 2013 for sale in Karachi
Mitsubishi,1998,Petrol,Manual,1100cc,14 km,750000,https://www.pakwheels.com/used-cars/mitsubishi-pajero-mini-1998-for-sale-in-lodhran-5337442,Mitsubishi Pajero Mini 1998 for sale in Lodhran
Mitsubishi,2013,Petrol,Automatic,660cc,"114,252 km",995000,https://www.pakwheels.com/used-cars/mitsubishi-ek-wagon-2013-for-sale-in-karachi-5337248,Mitsubishi Ek Wagon 2013 for sale in Karachi
Mitsubishi,2005,Petrol,Manual,1300cc,"12,345 km",975000,https://www.pakwheels.com/used-cars/mitsubishi-lancer-2005-for-sale-in-rawalpindi-5337023,Mitsubishi Lancer 2005 for sale in Rawalpindi
Mitsubishi,2006,Petrol,Automatic,1500cc,"168,000 km",1375000,https://www.pakwheels.com/used-cars/mitsubishi-lancer-2006-for-sale-in-islamabad-5337228,Mitsubishi Lancer 2006 for sale in Islamabad
Mitsubishi,2018,Petrol,Automatic,660cc,"7,000 km",2000000,https://www.pakwheels.com/used-cars/mitsubishi-ek-wagon-2018-for-sale-in-gujranwala-5337221,Mitsubishi Ek Wagon 2018 for sale in Gujranwala
Mitsubishi,1997,Diesel,Manual,2800cc,"239,000 km",2150000,https://www.pakwheels.com/used-cars/mitsubishi-pajero-1997-for-sale-in-lahore-5337116,Mitsubishi Pajero 1997 for sale in Lahore
Mitsubishi,1992,Diesel,Manual,2800cc,"100,000 km",1700000,https://www.pakwheels.com/used-cars/mitsubishi-pajero-1992-for-sale-in-chaklala-5336913,Mitsubishi Pajero 1992 for sale in Chaklala
Mitsubishi,2015,Diesel,Manual,3907cc,"100,000 km",3550000,https://www.pakwheels.com/used-cars/mitsubishi-fuso-2015-for-sale-in-islamabad-5336785,Mitsubishi FUSO 2015 for sale in Islamabad
Mitsubishi,2007,Petrol,Automatic,660cc,"90,000 km",685000,https://www.pakwheels.com/used-cars/mitsubishi-pajero-mini-2007-for-sale-in-lahore-5336761,Mitsubishi Pajero Mini 2007 for sale in Lahore
Mitsubishi,2011,Petrol,Automatic,660cc,"115,000 km",950000,https://www.pakwheels.com/used-cars/mitsubishi-minicab-bravo-2011-for-sale-in-lahore-5336765,Mitsubishi Minicab Bravo 2011 for sale in Lahore
Mitsubishi,2004,Petrol,Manual,1600cc,"168,000 km",1120000,https://www.pakwheels.com/used-cars/mitsubishi-lancer-2004-for-sale-in-lahore-5124310,Mitsubishi Lancer 2004 for sale in Lahore
Mitsubishi,1995,Petrol,Automatic,3500cc,"87,508 km",3600000,https://www.pakwheels.com/used-cars/mitsubishi-pajero-1995-for-sale-in-islamabad-4747864,Mitsubishi Pajero 1995 for sale in Islamabad
Mitsubishi,2004,Petrol,Automatic,3500cc,"171,549 km",4200000,https://www.pakwheels.com/used-cars/mitsubishi-pajero-2004-for-sale-in-lahore-5283794,Mitsubishi Pajero 2004 for sale in Lahore
Mitsubishi,1986,Petrol,Automatic,2350cc,"123,000 km",1590000,https://www.pakwheels.com/used-cars/mitsubishi-pajero-1986-for-sale-in-lahore-5289248,Mitsubishi Pajero 1986 for sale in Lahore
Mitsubishi,2004,Petrol,Automatic,1600cc,"128,000 km",1350000,https://www.pakwheels.com/used-cars/mitsubishi-lancer-2004-for-sale-in-islamabad-5252192,Mitsubishi Lancer 2004 for sale in Islamabad
Mitsubishi,2019,Hybrid,Automatic,660cc,"13,000 km",3000000,https://www.pakwheels.com/used-cars/mitsubishi-ek-x-2019-for-sale-in-islamabad-5279041,Mitsubishi EK X 2019 for sale in Islamabad
Mitsubishi,2011,Petrol,Automatic,660cc,"65,500 km",1050000,https://www.pakwheels.com/used-cars/mitsubishi-ek-wagon-2011-for-sale-in-karachi-5249469,Mitsubishi Ek Wagon 2011 for sale in Karachi
Mitsubishi,2014,Petrol,Automatic,1000cc,"54,000 km",1675000,https://www.pakwheels.com/used-cars/mitsubishi-mirage-2014-for-sale-in-lahore-5175311,Mitsubishi Mirage 2014 for sale in Lahore
Mitsubishi,2018,Petrol,Automatic,660cc,"64,371 km",2190000,https://www.pakwheels.com/used-cars/mitsubishi-ek-wagon-2018-for-sale-in-lahore-5104159,Mitsubishi Ek Wagon 2018 for sale in Lahore
Mitsubishi,2018,Petrol,Automatic,660cc,"32,900 km",2090000,https://www.pakwheels.com/used-cars/mitsubishi-ek-wagon-2018-for-sale-in-lahore-5129907,Mitsubishi Ek Wagon 2018 for sale in Lahore
Mitsubishi,2018,Petrol,Automatic,660cc,"30,000 km",1800000,https://www.pakwheels.com/used-cars/mitsubishi-ek-wagon-2018-for-sale-in-gujranwala-5029768,Mitsubishi Ek Wagon 2018 for sale in Gujranwala
Mitsubishi,2004,Diesel,Automatic,2800cc,"200,000 km",3500000,https://www.pakwheels.com/used-cars/mitsubishi-pajero-2004-for-sale-in-lahore-5239089,Mitsubishi Pajero 2004 for sale in Lahore
Mitsubishi,2004,Petrol,Automatic,1600cc,"91,000 km",1250000,https://www.pakwheels.com/used-cars/mitsubishi-lancer-2004-for-sale-in-lahore-5165973,Mitsubishi Lancer 2004 for sale in Lahore
Mitsubishi,2007,Petrol,Automatic,660cc,"112,396 km",1125000,https://www.pakwheels.com/used-cars/mitsubishi-ek-wagon-2007-for-sale-in-lahore-5336395,Mitsubishi Ek Wagon 2007 for sale in Lahore
Mitsubishi,1993,Diesel,Manual,2400cc,"150,000 km",1400000,https://www.pakwheels.com/used-cars/mitsubishi-pajero-1993-for-sale-in-rawalpindi-5336346,Mitsubishi Pajero 1993 for sale in Rawalpindi
Mitsubishi,2012,Petrol,Automatic,660cc,"64,000 km",1360000,https://www.pakwheels.com/used-cars/mitsubishi-ek-wagon-2012-for-sale-in-haroonabad-5335956,Mitsubishi Ek Wagon 2012 for sale in Haroonabad
Mitsubishi,2012,Petrol,Automatic,660cc,"100,000 km",800000,https://www.pakwheels.com/used-cars/mitsubishi-minicab-bravo-2012-for-sale-in-rawalpindi-5336242,Mitsubishi Minicab Bravo 2012 for sale in Rawalpindi
Mitsubishi,2015,Petrol,Automatic,660cc,"68,000 km",760000,https://www.pakwheels.com/used-cars/mitsubishi-minicab-bravo-2015-for-sale-in-lahore-5336230,Mitsubishi Minicab Bravo 2015 for sale in Lahore
Mitsubishi,2000,Petrol,Automatic,3500cc,"160,000 km",3050000,https://www.pakwheels.com/used-cars/mitsubishi-pajero-2000-for-sale-in-karachi-5336227,Mitsubishi Pajero 2000 for sale in Karachi
Mitsubishi,2018,Petrol,Automatic,1000cc,"100,000 km",950000,https://www.pakwheels.com/used-cars/mitsubishi-ek-space-custom-2018-for-sale-in-karachi-5336203,Mitsubishi EK Space Custom 2018 for sale in Karachi
Mitsubishi,2014,Petrol,Automatic,660cc,"46,000 km",1450000,https://www.pakwheels.com/used-cars/mitsubishi-ek-wagon-2014-for-sale-in-islamabad-5335214,Mitsubishi Ek Wagon 2014 for sale in Islamabad
Mitsubishi,2007,Petrol,Automatic,660cc,"137,000 km",1300000,https://www.pakwheels.com/used-cars/mitsubishi-pajero-mini-2007-for-sale-in-sialkot-5335987,Mitsubishi Pajero Mini 2007 for sale in Sialkot
Mitsubishi,2008,Petrol,Automatic,660cc,"163,000 km",1125000,https://www.pakwheels.com/used-cars/mitsubishi-ek-wagon-2008-for-sale-in-lahore-5335966,Mitsubishi Ek Wagon 2008 for sale in Lahore
Mitsubishi,2017,Petrol,Automatic,660cc,"25,000 km",1525000,https://www.pakwheels.com/used-cars/mitsubishi-minicab-bravo-2017-for-sale-in-gujranwala-5335095,Mitsubishi Minicab Bravo 2017 for sale in Gujranwala
Mitsubishi,2007,Petrol,Automatic,1600cc,"126,450 km",1600000,https://www.pakwheels.com/used-cars/mitsubishi-lancer-2007-for-sale-in-vehari-5335929,Mitsubishi Lancer 2007 for sale in Vehari
Mitsubishi,1994,Diesel,Automatic,2800cc,"125,000 km",2300000,https://www.pakwheels.com/used-cars/mitsubishi-pajero-1994-for-sale-in-haripur-5335604,Mitsubishi Pajero 1994 for sale in Haripur
